asn=0    	id=-1  	Main	copying configuration file /home/tegsingh/tsch-sim/examples/star/config.json to output directory /home/tegsingh/tsch-sim/results/2021-08-13_22-05-56/config.json[MAIN]
asn=48068	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 35], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=48068	id=2   	Main	On prepare tx packet method called from NullRouting
asn=48072	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=35 packet buffer: timeslot: 3 channel offset: 2 acked=false[NODE]
asn=48086	id=1   	App	rx app packet seqnum=35 from=2[NODE]
asn=48086	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=2 seqnum=35 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=48086	id=2   	Main	On tx method called from NullRouting
asn=48086	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48096	id=8   	App	generate a packet, seqnum=27 for=1 [PACKET_SOURCE]
asn=48096	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48096	id=8   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 27], channel offset=2 [SCHEDULER NEW]
asn=48096	id=8   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 27], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=48096	id=8   	Main	On prepare tx packet method called from NullRouting
asn=48100	id=1   	App	rx app packet seqnum=27 from=8[NODE]
asn=48100	id=8   	Node	tx done from=8 source=8 to=1 destination=1 numtx=1 seqnum=27 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=48100	id=8   	Main	On tx method called from NullRouting
asn=48100	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48105	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=5 seqnum=36 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=48119	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=6 seqnum=36 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=48211	id=7   	App	generate a packet, seqnum=33 for=1 [PACKET_SOURCE]
asn=48211	id=7   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48211	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: 33], channel offset=2 [SCHEDULER NEW]
asn=48211	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: 33], channel offset=2 timeslot=2 [SCHEDULER NEW]
asn=48211	id=7   	Main	On prepare tx packet method called from NullRouting
asn=48211	id=7   	Node	tx done from=7 source=7 to=1 destination=1 numtx=1 seqnum=33 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=48224	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=7 seqnum=36 packet buffer: timeslot: 1 channel offset: 2 acked=true, remove packet[NODE]
asn=48224	id=6   	Main	On tx method called from NullRouting
asn=48224	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48225	id=1   	App	rx app packet seqnum=33 from=7[NODE]
asn=48225	id=7   	Node	tx done from=7 source=7 to=1 destination=1 numtx=2 seqnum=33 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=48246	id=7   	Node	tx done from=7 source=7 to=1 destination=1 numtx=3 seqnum=33 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=48301	id=3   	App	generate a packet, seqnum=32 for=1 [PACKET_SOURCE]
asn=48301	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48301	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 32], channel offset=2 [SCHEDULER NEW]
asn=48301	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 32], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=48301	id=3   	Main	On prepare tx packet method called from NullRouting
asn=48302	id=7   	Node	tx done from=7 source=7 to=1 destination=1 numtx=4 seqnum=33 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=48302	id=7   	Main	On tx method called from NullRouting
asn=48302	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48304	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=32 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=48325	id=1   	App	rx app packet seqnum=32 from=3[NODE]
asn=48325	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=2 seqnum=32 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=48325	id=3   	Main	On tx method called from NullRouting
asn=48325	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48348	id=10  	App	generate a packet, seqnum=37 for=1 [PACKET_SOURCE]
asn=48348	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48348	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: 37], channel offset=2 [SCHEDULER NEW]
asn=48348	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: 37], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=48348	id=10  	Main	On prepare tx packet method called from NullRouting
asn=48354	id=1   	App	rx app packet seqnum=37 from=10[NODE]
asn=48354	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=1 seqnum=37 packet buffer: timeslot: 5 channel offset: 2 acked=false[NODE]
asn=48361	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=2 seqnum=37 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=48361	id=10  	Main	On tx method called from NullRouting
asn=48361	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48458	id=2   	App	generate a packet, seqnum=36 for=1 [PACKET_SOURCE]
asn=48458	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48458	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 36], channel offset=2 [SCHEDULER NEW]
asn=48458	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 36], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=48458	id=2   	Main	On prepare tx packet method called from NullRouting
asn=48464	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=36 packet buffer: timeslot: 3 channel offset: 2 acked=false[NODE]
asn=48471	id=1   	App	rx app packet seqnum=36 from=2[NODE]
asn=48471	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=2 seqnum=36 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=48471	id=2   	Main	On tx method called from NullRouting
asn=48471	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48697	id=7   	App	generate a packet, seqnum=34 for=1 [PACKET_SOURCE]
asn=48697	id=7   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48697	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: 34], channel offset=2 [SCHEDULER NEW]
asn=48697	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: 34], channel offset=2 timeslot=2 [SCHEDULER NEW]
asn=48697	id=7   	Main	On prepare tx packet method called from NullRouting
asn=48701	id=1   	App	rx app packet seqnum=34 from=7[NODE]
asn=48701	id=7   	Node	tx done from=7 source=7 to=1 destination=1 numtx=1 seqnum=34 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=48701	id=7   	Main	On tx method called from NullRouting
asn=48701	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48783	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48783	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48783	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48783	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48783	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48783	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48783	id=1   	Main	On tx method called from NullRouting
asn=48783	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48816	id=5   	App	generate a packet, seqnum=34 for=1 [PACKET_SOURCE]
asn=48816	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48816	id=5   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 34], channel offset=2 [SCHEDULER NEW]
asn=48816	id=5   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 34], channel offset=2 timeslot=6 [SCHEDULER NEW]
asn=48816	id=5   	Main	On prepare tx packet method called from NullRouting
asn=48817	id=5   	Node	tx done from=5 source=5 to=1 destination=1 numtx=1 seqnum=34 packet buffer: timeslot: 6 channel offset: 2 acked=false[NODE]
asn=48838	id=1   	App	rx app packet seqnum=34 from=5[NODE]
asn=48838	id=5   	Node	tx done from=5 source=5 to=1 destination=1 numtx=2 seqnum=34 packet buffer: timeslot: 6 channel offset: 2 acked=true, remove packet[NODE]
asn=48838	id=5   	Main	On tx method called from NullRouting
asn=48838	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48855	id=10  	App	generate a packet, seqnum=38 for=1 [PACKET_SOURCE]
asn=48855	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48855	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: 38], channel offset=2 [SCHEDULER NEW]
asn=48855	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: 38], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=48855	id=10  	Main	On prepare tx packet method called from NullRouting
asn=48858	id=1   	App	rx app packet seqnum=38 from=10[NODE]
asn=48858	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=1 seqnum=38 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=48858	id=10  	Main	On tx method called from NullRouting
asn=48858	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48914	id=4   	App	generate a packet, seqnum=31 for=1 [PACKET_SOURCE]
asn=48914	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48914	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 31], channel offset=2 [SCHEDULER NEW]
asn=48914	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 31], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=48914	id=4   	Main	On prepare tx packet method called from NullRouting
asn=48914	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=31 packet buffer: timeslot: 5 channel offset: 2 acked=false[NODE]
asn=48928	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=2 seqnum=31 packet buffer: timeslot: 5 channel offset: 2 acked=false[NODE]
asn=48935	id=3   	App	generate a packet, seqnum=33 for=1 [PACKET_SOURCE]
asn=48935	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48935	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 33], channel offset=2 [SCHEDULER NEW]
asn=48935	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 33], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=48935	id=3   	Main	On prepare tx packet method called from NullRouting
asn=48941	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=33 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=48942	id=1   	App	rx app packet seqnum=31 from=4[NODE]
asn=48942	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=3 seqnum=31 packet buffer: timeslot: 5 channel offset: 2 acked=false[NODE]
asn=48948	id=1   	App	rx app packet seqnum=33 from=3[NODE]
asn=48948	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=2 seqnum=33 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=48948	id=3   	Main	On tx method called from NullRouting
asn=48948	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48963	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=4 seqnum=31 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=48963	id=4   	Main	On tx method called from NullRouting
asn=48963	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=49013	id=9   	App	generate a packet, seqnum=33 for=1 [PACKET_SOURCE]
asn=49013	id=9   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=49013	id=9   	TSCH	schedule packet [src: 9, dest: 1, seqnum: 33], channel offset=2 [SCHEDULER NEW]
asn=49013	id=9   	TSCH	schedule packet [src: 9, dest: 1, seqnum: 33], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=49013	id=9   	Main	On prepare tx packet method called from NullRouting
asn=49018	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=1 seqnum=33 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=49025	id=1   	App	rx app packet seqnum=33 from=9[NODE]
asn=49025	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=2 seqnum=33 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=49025	id=9   	Main	On tx method called from NullRouting
asn=49025	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=49232	id=8   	App	generate a packet, seqnum=28 for=1 [PACKET_SOURCE]
asn=49232	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=49232	id=8   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 28], channel offset=2 [SCHEDULER NEW]
asn=49232	id=8   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 28], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=49232	id=8   	Main	On prepare tx packet method called from NullRouting
asn=49234	id=1   	App	rx app packet seqnum=28 from=8[NODE]
asn=49234	id=8   	Node	tx done from=8 source=8 to=1 destination=1 numtx=1 seqnum=28 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=49234	id=8   	Main	On tx method called from NullRouting
asn=49234	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=49450	id=4   	App	generate a packet, seqnum=32 for=1 [PACKET_SOURCE]
asn=49450	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=49450	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 32], channel offset=2 [SCHEDULER NEW]
asn=49450	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 32], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=49450	id=4   	Main	On prepare tx packet method called from NullRouting
asn=49453	id=1   	App	rx app packet seqnum=32 from=4[NODE]
asn=49453	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=32 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=49453	id=4   	Main	On tx method called from NullRouting
asn=49453	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=49643	id=8   	App	generate a packet, seqnum=29 for=1 [PACKET_SOURCE]
asn=49643	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=49643	id=8   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 29], channel offset=2 [SCHEDULER NEW]
asn=49643	id=8   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 29], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=49643	id=8   	Main	On prepare tx packet method called from NullRouting
asn=49647	id=8   	Node	tx done from=8 source=8 to=1 destination=1 numtx=1 seqnum=29 packet buffer: timeslot: 3 channel offset: 2 acked=false[NODE]
asn=49661	id=1   	App	rx app packet seqnum=29 from=8[NODE]
asn=49661	id=8   	Node	tx done from=8 source=8 to=1 destination=1 numtx=2 seqnum=29 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=49661	id=8   	Main	On tx method called from NullRouting
asn=49661	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=49750	id=7   	App	generate a packet, seqnum=35 for=1 [PACKET_SOURCE]
asn=49750	id=7   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=49750	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: 35], channel offset=2 [SCHEDULER NEW]
asn=49750	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: 35], channel offset=2 timeslot=2 [SCHEDULER NEW]
asn=49750	id=7   	Main	On prepare tx packet method called from NullRouting
asn=49751	id=1   	App	rx app packet seqnum=35 from=7[NODE]
asn=49751	id=7   	Node	tx done from=7 source=7 to=1 destination=1 numtx=1 seqnum=35 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=49765	id=7   	Node	tx done from=7 source=7 to=1 destination=1 numtx=2 seqnum=35 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=49765	id=7   	Main	On tx method called from NullRouting
asn=49765	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=49990	id=5   	App	generate a packet, seqnum=35 for=1 [PACKET_SOURCE]
asn=49990	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=49990	id=5   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 35], channel offset=2 [SCHEDULER NEW]
asn=49990	id=5   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 35], channel offset=2 timeslot=6 [SCHEDULER NEW]
asn=49990	id=5   	Main	On prepare tx packet method called from NullRouting
asn=49993	id=5   	Node	tx done from=5 source=5 to=1 destination=1 numtx=1 seqnum=35 packet buffer: timeslot: 6 channel offset: 2 acked=false[NODE]
asn=50001	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=50001	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=50001	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=50001	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=50001	id=1   	Main	On tx method called from NullRouting
asn=50001	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=50007	id=5   	Node	tx done from=5 source=5 to=1 destination=1 numtx=2 seqnum=35 packet buffer: timeslot: 6 channel offset: 2 acked=false[NODE]
asn=50042	id=1   	App	rx app packet seqnum=35 from=5[NODE]
asn=50042	id=5   	Node	tx done from=5 source=5 to=1 destination=1 numtx=3 seqnum=35 packet buffer: timeslot: 6 channel offset: 2 acked=true, remove packet[NODE]
asn=50042	id=5   	Main	On tx method called from NullRouting
asn=50042	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=50141	id=2   	App	generate a packet, seqnum=37 for=1 [PACKET_SOURCE]
asn=50141	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=50141	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 37], channel offset=2 [SCHEDULER NEW]
asn=50141	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 37], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=50141	id=2   	Main	On prepare tx packet method called from NullRouting
asn=50144	id=1   	App	rx app packet seqnum=37 from=2[NODE]
asn=50144	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=37 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=50144	id=2   	Main	On tx method called from NullRouting
asn=50144	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=50180	id=3   	App	generate a packet, seqnum=34 for=1 [PACKET_SOURCE]
asn=50180	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=50180	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 34], channel offset=2 [SCHEDULER NEW]
asn=50180	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 34], channel offset=2 timeslot=4 [SCHEDULER NEW]
