asn=0    	id=-1  	Main	copying configuration file /home/tegsingh/tsch-sim/examples/line/config.json to output directory /home/tegsingh/tsch-sim/results/2021-08-03_20-42-46/config.json[MAIN]
asn=99674	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=99674	id=4   	Main	On tx method called from NullRouting
asn=99690	id=2   	Main	On prepare tx packet method called from NullRouting
asn=99690	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=99690	id=3   	Main	On tx method called from NullRouting
asn=99692	id=6   	App	generate a packet, seqnum=35 for=1 [PACKET_SOURCE]
asn=99692	id=6   	Main	On prepare tx packet method called from NullRouting
asn=99693	id=9   	App	generate a packet, seqnum=19 for=1 [PACKET_SOURCE]
asn=99693	id=9   	Main	On prepare tx packet method called from NullRouting
asn=99693	id=5   	Main	On prepare tx packet method called from NullRouting
asn=99693	id=6   	Node	tx done to=5 numtx=1 acked=true, remove packet[NODE]
asn=99693	id=6   	Main	On tx method called from NullRouting
asn=99696	id=8   	Main	On prepare tx packet method called from NullRouting
asn=99696	id=9   	Node	tx done to=8 numtx=1 acked=true, remove packet[NODE]
asn=99696	id=9   	Main	On tx method called from NullRouting
asn=99706	id=2   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=99709	id=5   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=99712	id=7   	Main	On prepare tx packet method called from NullRouting
asn=99712	id=8   	Node	tx done to=7 numtx=1 acked=true, remove packet[NODE]
asn=99712	id=8   	Main	On tx method called from NullRouting
asn=99728	id=7   	Node	tx done to=6 numtx=1 acked=false[NODE]
asn=99760	id=5   	Node	tx done to=4 numtx=2 acked=false[NODE]
asn=99774	id=2   	Node	tx done to=1 numtx=3 acked=true, remove packet[NODE]
asn=99774	id=2   	Main	On tx method called from NullRouting
asn=99791	id=1   	App	rx app packet seqnum=34 from=6[NODE]
asn=99791	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=99791	id=2   	Main	On tx method called from NullRouting
asn=99796	id=6   	Main	On prepare tx packet method called from NullRouting
asn=99796	id=7   	Node	tx done to=6 numtx=2 acked=true, remove packet[NODE]
asn=99796	id=7   	Main	On tx method called from NullRouting
asn=99812	id=5   	Main	On prepare tx packet method called from NullRouting
asn=99812	id=6   	Node	tx done to=5 numtx=1 acked=true, remove packet[NODE]
asn=99812	id=6   	Main	On tx method called from NullRouting
asn=99862	id=4   	Main	On prepare tx packet method called from NullRouting
asn=99862	id=5   	Node	tx done to=4 numtx=3 acked=false[NODE]
asn=99878	id=3   	Main	On prepare tx packet method called from NullRouting
asn=99878	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=99878	id=4   	Main	On tx method called from NullRouting
asn=99894	id=2   	Main	On prepare tx packet method called from NullRouting
asn=99894	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=99894	id=3   	Main	On tx method called from NullRouting
asn=99910	id=1   	App	rx app packet seqnum=35 from=6[NODE]
asn=99910	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=99910	id=2   	Main	On tx method called from NullRouting
asn=99964	id=5   	Node	tx done to=4 numtx=4 acked=true, remove packet[NODE]
asn=99964	id=5   	Main	On tx method called from NullRouting
asn=99981	id=5   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=100049	id=5   	Main	On tx method called from NullRouting
asn=100066	id=5   	Node	tx done to=4 numtx=2 acked=false[NODE]
asn=100083	id=4   	Main	On prepare tx packet method called from NullRouting
asn=100083	id=5   	Node	tx done to=4 numtx=3 acked=false[NODE]
asn=100099	id=3   	Main	On prepare tx packet method called from NullRouting
asn=100099	id=4   	Node	tx done to=3 numtx=1 acked=false[NODE]
asn=100115	id=2   	Main	On prepare tx packet method called from NullRouting
asn=100115	id=3   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=100130	id=4   	App	generate a packet, seqnum=59 for=1 [PACKET_SOURCE]
asn=100130	id=4   	Main	On prepare tx packet method called from NullRouting
asn=100131	id=1   	App	rx app packet seqnum=19 from=9[NODE]
asn=100131	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=100131	id=2   	Main	On tx method called from NullRouting
asn=100149	id=3   	Node	tx done to=2 numtx=2 acked=false[NODE]
asn=100150	id=4   	Node	tx done to=3 numtx=2 acked=true, remove packet[NODE]
asn=100150	id=4   	Main	On tx method called from NullRouting
asn=100167	id=3   	Main	On prepare tx packet method called from NullRouting
asn=100167	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=100167	id=4   	Main	On tx method called from NullRouting
asn=100200	id=3   	Node	tx done to=2 numtx=3 acked=true, remove packet[NODE]
asn=100200	id=3   	Main	On tx method called from NullRouting
asn=100217	id=2   	Main	On prepare tx packet method called from NullRouting
asn=100217	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=100217	id=3   	Main	On tx method called from NullRouting
asn=100219	id=5   	Node	tx done to=4 numtx=4 acked=true, remove packet[NODE]
asn=100219	id=5   	Main	On tx method called from NullRouting
asn=100233	id=1   	App	rx app packet seqnum=59 from=4[NODE]
asn=100233	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=100263	id=10  	App	generate a packet, seqnum=21 for=1 [PACKET_SOURCE]
asn=100263	id=10  	Main	On prepare tx packet method called from NullRouting
asn=100267	id=2   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=100275	id=9   	Main	On prepare tx packet method called from NullRouting
asn=100275	id=10  	Node	tx done to=9 numtx=1 acked=true, remove packet[NODE]
asn=100275	id=10  	Main	On tx method called from NullRouting
asn=100291	id=8   	Main	On prepare tx packet method called from NullRouting
asn=100291	id=9   	Node	tx done to=8 numtx=1 acked=true, remove packet[NODE]
asn=100291	id=9   	Main	On tx method called from NullRouting
asn=100299	id=5   	App	generate a packet, seqnum=47 for=1 [PACKET_SOURCE]
asn=100299	id=5   	Main	On prepare tx packet method called from NullRouting
asn=100304	id=4   	Main	On prepare tx packet method called from NullRouting
asn=100304	id=5   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=100304	id=5   	Main	On tx method called from NullRouting
asn=100307	id=7   	Main	On prepare tx packet method called from NullRouting
asn=100307	id=8   	Node	tx done to=7 numtx=1 acked=true, remove packet[NODE]
asn=100307	id=8   	Main	On tx method called from NullRouting
asn=100320	id=3   	Main	On prepare tx packet method called from NullRouting
asn=100320	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=100320	id=4   	Main	On tx method called from NullRouting
asn=100323	id=6   	Main	On prepare tx packet method called from NullRouting
asn=100323	id=7   	Node	tx done to=6 numtx=1 acked=true, remove packet[NODE]
asn=100323	id=7   	Main	On tx method called from NullRouting
asn=100336	id=2   	Main	On prepare tx packet method called from NullRouting
asn=100336	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=100336	id=3   	Main	On tx method called from NullRouting
asn=100339	id=5   	Main	On prepare tx packet method called from NullRouting
asn=100339	id=6   	Node	tx done to=5 numtx=1 acked=false[NODE]
asn=100352	id=2   	Node	tx done to=1 numtx=3 acked=true, remove packet[NODE]
asn=100352	id=2   	Main	On tx method called from NullRouting
asn=100355	id=4   	Main	On prepare tx packet method called from NullRouting
asn=100355	id=5   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=100355	id=5   	Main	On tx method called from NullRouting
asn=100356	id=6   	Node	tx done to=5 numtx=2 acked=false[NODE]
asn=100369	id=1   	App	rx app packet seqnum=47 from=5[NODE]
asn=100369	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=100369	id=2   	Main	On tx method called from NullRouting
asn=100371	id=4   	Node	tx done to=3 numtx=1 acked=false[NODE]
asn=100384	id=8   	App	generate a packet, seqnum=34 for=1 [PACKET_SOURCE]
asn=100384	id=8   	Main	On prepare tx packet method called from NullRouting
asn=100390	id=6   	Node	tx done to=5 numtx=3 acked=true, remove packet[NODE]
asn=100390	id=6   	Main	On tx method called from NullRouting
asn=100392	id=7   	Main	On prepare tx packet method called from NullRouting
asn=100392	id=8   	Node	tx done to=7 numtx=1 acked=true, remove packet[NODE]
asn=100392	id=8   	Main	On tx method called from NullRouting
asn=100408	id=6   	Main	On prepare tx packet method called from NullRouting
asn=100408	id=7   	Node	tx done to=6 numtx=1 acked=true, remove packet[NODE]
asn=100408	id=7   	Main	On tx method called from NullRouting
asn=100422	id=3   	Main	On prepare tx packet method called from NullRouting
asn=100422	id=4   	Node	tx done to=3 numtx=2 acked=true, remove packet[NODE]
asn=100422	id=4   	Main	On tx method called from NullRouting
asn=100424	id=5   	Main	On prepare tx packet method called from NullRouting
asn=100424	id=6   	Node	tx done to=5 numtx=1 acked=true, remove packet[NODE]
asn=100424	id=6   	Main	On tx method called from NullRouting
asn=100438	id=2   	Main	On prepare tx packet method called from NullRouting
asn=100438	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=100438	id=3   	Main	On tx method called from NullRouting
asn=100440	id=4   	Main	On prepare tx packet method called from NullRouting
asn=100440	id=5   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=100440	id=5   	Main	On tx method called from NullRouting
asn=100454	id=1   	App	rx app packet seqnum=21 from=10[NODE]
asn=100454	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=100454	id=2   	Main	On tx method called from NullRouting
asn=100456	id=3   	Main	On prepare tx packet method called from NullRouting
asn=100456	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=100456	id=4   	Main	On tx method called from NullRouting
asn=100472	id=2   	Main	On prepare tx packet method called from NullRouting
asn=100472	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=100472	id=3   	Main	On tx method called from NullRouting
asn=100488	id=1   	App	rx app packet seqnum=34 from=8[NODE]
asn=100488	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=100488	id=2   	Main	On tx method called from NullRouting
asn=100839	id=1   	Main	On tx method called from NullRouting
asn=100840	id=9   	App	generate a packet, seqnum=20 for=1 [PACKET_SOURCE]
asn=100840	id=9   	Main	On prepare tx packet method called from NullRouting
asn=100840	id=2   	Main	On tx method called from NullRouting
asn=100844	id=6   	Main	On tx method called from NullRouting
asn=100848	id=10  	Main	On tx method called from NullRouting
asn=100852	id=8   	Main	On prepare tx packet method called from NullRouting
asn=100852	id=9   	Node	tx done to=8 numtx=1 acked=false[NODE]
asn=100868	id=7   	Main	On prepare tx packet method called from NullRouting
asn=100868	id=8   	Node	tx done to=7 numtx=1 acked=true, remove packet[NODE]
asn=100868	id=8   	Main	On tx method called from NullRouting
asn=100884	id=7   	Node	tx done to=6 numtx=1 acked=false[NODE]
asn=100886	id=9   	Node	tx done to=8 numtx=2 acked=true, remove packet[NODE]
asn=100886	id=9   	Main	On tx method called from NullRouting
asn=100890	id=8   	App	generate a packet, seqnum=35 for=1 [PACKET_SOURCE]
asn=100890	id=8   	Main	On prepare tx packet method called from NullRouting
asn=100902	id=7   	Main	On prepare tx packet method called from NullRouting
asn=100902	id=8   	Node	tx done to=7 numtx=1 acked=true, remove packet[NODE]
asn=100902	id=8   	Main	On tx method called from NullRouting
asn=100952	id=6   	Main	On prepare tx packet method called from NullRouting
asn=100952	id=7   	Node	tx done to=6 numtx=2 acked=true, remove packet[NODE]
asn=100952	id=7   	Main	On tx method called from NullRouting
asn=100968	id=6   	Node	tx done to=5 numtx=1 acked=false[NODE]
asn=100969	id=6   	Main	On prepare tx packet method called from NullRouting
asn=100969	id=7   	Node	tx done to=6 numtx=1 acked=true, remove packet[NODE]
asn=100969	id=7   	Main	On tx method called from NullRouting
asn=101011	id=10  	App	generate a packet, seqnum=22 for=1 [PACKET_SOURCE]
asn=101011	id=10  	Main	On prepare tx packet method called from NullRouting
asn=101019	id=5   	Main	On prepare tx packet method called from NullRouting
asn=101019	id=6   	Node	tx done to=5 numtx=2 acked=true, remove packet[NODE]
asn=101019	id=6   	Main	On tx method called from NullRouting
asn=101023	id=9   	Main	On prepare tx packet method called from NullRouting
asn=101023	id=10  	Node	tx done to=9 numtx=1 acked=true, remove packet[NODE]
asn=101023	id=10  	Main	On tx method called from NullRouting
asn=101035	id=4   	Main	On prepare tx packet method called from NullRouting
asn=101035	id=5   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=101036	id=5   	Main	On prepare tx packet method called from NullRouting
asn=101036	id=6   	Node	tx done to=5 numtx=1 acked=false[NODE]
asn=101039	id=9   	Node	tx done to=8 numtx=1 acked=false[NODE]
asn=101051	id=3   	Main	On prepare tx packet method called from NullRouting
asn=101051	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=101051	id=4   	Main	On tx method called from NullRouting
asn=101060	id=2   	App	generate a packet, seqnum=73 for=1 [PACKET_SOURCE]
asn=101060	id=2   	Main	On prepare tx packet method called from NullRouting
asn=101066	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=101067	id=2   	Main	On prepare tx packet method called from NullRouting
asn=101067	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=101067	id=3   	Main	On tx method called from NullRouting
asn=101069	id=5   	Node	tx done to=4 numtx=2 acked=false[NODE]
asn=101070	id=6   	Node	tx done to=5 numtx=2 acked=true, remove packet[NODE]
asn=101070	id=6   	Main	On tx method called from NullRouting
asn=101073	id=8   	Main	On prepare tx packet method called from NullRouting
asn=101073	id=9   	Node	tx done to=8 numtx=2 acked=true, remove packet[NODE]
asn=101073	id=9   	Main	On tx method called from NullRouting
asn=101089	id=7   	Main	On prepare tx packet method called from NullRouting
asn=101089	id=8   	Node	tx done to=7 numtx=1 acked=false[NODE]
asn=101094	id=2   	App	generate a packet, seqnum=74 for=1 [PACKET_SOURCE]
asn=101094	id=2   	Main	On prepare tx packet method called from NullRouting
asn=101100	id=1   	App	rx app packet seqnum=73 from=2[NODE]
asn=101100	id=2   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=101100	id=2   	Main	On tx method called from NullRouting
asn=101105	id=6   	Main	On prepare tx packet method called from NullRouting
asn=101105	id=7   	Node	tx done to=6 numtx=1 acked=true, remove packet[NODE]
asn=101105	id=7   	Main	On tx method called from NullRouting
asn=101117	id=1   	App	rx app packet seqnum=20 from=9[NODE]
asn=101117	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=101121	id=5   	Main	On prepare tx packet method called from NullRouting
asn=101121	id=6   	Node	tx done to=5 numtx=1 acked=true, remove packet[NODE]
asn=101121	id=6   	Main	On tx method called from NullRouting
asn=101140	id=8   	Node	tx done to=7 numtx=2 acked=true, remove packet[NODE]
asn=101140	id=8   	Main	On tx method called from NullRouting
asn=101154	id=5   	Node	tx done to=4 numtx=3 acked=true, remove packet[NODE]
asn=101154	id=5   	Main	On tx method called from NullRouting
asn=101168	id=2   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=101171	id=5   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=101219	id=2   	Node	tx done to=1 numtx=3 acked=false[NODE]
asn=101222	id=4   	Main	On prepare tx packet method called from NullRouting
asn=101222	id=5   	Node	tx done to=4 numtx=2 acked=true, remove packet[NODE]
asn=101222	id=5   	Main	On tx method called from NullRouting
asn=101238	id=3   	Main	On tx method called from NullRouting
asn=101238	id=4   	Node	tx done to=3 numtx=1 acked=false[NODE]
asn=101239	id=4   	Main	On prepare tx packet method called from NullRouting
asn=101239	id=5   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=101239	id=5   	Main	On tx method called from NullRouting
asn=101242	id=7   	Main	On tx method called from NullRouting
asn=101289	id=3   	Main	On prepare tx packet method called from NullRouting
asn=101289	id=4   	Node	tx done to=3 numtx=2 acked=true, remove packet[NODE]
asn=101289	id=4   	Main	On tx method called from NullRouting
asn=101305	id=2   	Main	On prepare tx packet method called from NullRouting
asn=101305	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=101305	id=3   	Main	On tx method called from NullRouting
asn=101306	id=3   	Main	On prepare tx packet method called from NullRouting
asn=101306	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=101306	id=4   	Main	On tx method called from NullRouting
asn=101322	id=2   	Main	On prepare tx packet method called from NullRouting
asn=101322	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
